id,latitud,longitud,address_street,plocation_id,coordinates,campus_code,institution_code,imputed
13402,-37.17467071,-73.18920571,"",227,POINT (-73.18920571 -37.17467071),3441200001,34412,false
13403,-37.2488119,-73.3063066,"",227,POINT (-73.3063066 -37.2488119),3441300001,34413,false
13404,-37.30398,-73.439449,"",227,POINT (-73.439449 -37.30398),3441400001,34414,false
13405,-37.229981,-73.445894,"",227,POINT (-73.445894 -37.229981),3441700001,34417,false
13406,-37.306158,-73.262125,"",227,POINT (-73.262125 -37.306158),3441800001,34418,false
13409,-37.80419195,-73.407967349,"",230,POINT (-73.407967349 -37.80419195),3442100001,34421,false
13410,-37.79061469,-73.38650532,"",230,POINT (-73.38650532 -37.79061469),3442200001,34422,false
13411,-37.81273328,-73.25866881,"",230,POINT (-73.25866881 -37.81273328),3442300001,34423,false
13412,-37.7749143,-73.3800803409999,"",230,POINT (-73.3800803409999 -37.7749143),3442400001,34424,false
13413,-37.845438,-73.420437,"",230,POINT (-73.420437 -37.845438),3442600001,34426,false
13416,-37.996501,-73.352915,"",230,POINT (-73.352915 -37.996501),3443000001,34430,false
13418,-38.01503991,-73.22957754,"",231,POINT (-73.22957754 -38.01503991),3443300001,34433,false
13419,-38.02489089,-73.23355934,"",231,POINT (-73.23355934 -38.02489089),3443400001,34434,false
13420,-37.479052,-73.335414,"",228,POINT (-73.335414 -37.479052),3443500001,34435,false
13421,-37.4756278,-73.35070319,"",228,POINT (-73.35070319 -37.4756278),3443600001,34436,false
13422,-37.46805532,-73.36242175,"",228,POINT (-73.36242175 -37.46805532),3443700001,34437,false
13424,-37.36628362,-73.34192665,"",228,POINT (-73.34192665 -37.36628362),3443900001,34439,false
13425,-37.48594885,-73.32716725,"",228,POINT (-73.32716725 -37.48594885),3444000001,34440,false
13426,-37.482313,-73.348313,"",228,POINT (-73.348313 -37.482313),3444100001,34441,false
13427,-37.472877,-73.334865,"",228,POINT (-73.334865 -37.472877),3444200001,34442,false
13428,-37.489036,-73.327525,"",228,POINT (-73.327525 -37.489036),3444300001,34443,false
13431,-37.61512302,-73.41703714,"",229,POINT (-73.41703714 -37.61512302),3444700001,34447,false
13432,-37.66235724,-73.39258245,"",229,POINT (-73.39258245 -37.66235724),3444800001,34448,false
13433,-37.63246354,-73.45085476,"",229,POINT (-73.45085476 -37.63246354),3444900001,34449,false
13434,-37.67400697,-73.39396601,"",229,POINT (-73.39396601 -37.67400697),3445000001,34450,false
13435,-37.81013397,-73.49506798,"",229,POINT (-73.49506798 -37.81013397),3445100001,34451,false
13436,-37.630401,-73.40698,"",229,POINT (-73.40698 -37.630401),3445200001,34452,false
13437,-37.62273682,-73.46868712,"",229,POINT (-73.46868712 -37.62273682),3445300001,34453,false
13438,-37.62194658,-73.41526589,"",229,POINT (-73.41526589 -37.62194658),3445400001,34454,false
13439,-37.60777253,-73.4076819489999,"",229,POINT (-73.4076819489999 -37.60777253),3445500001,34455,false
13440,-37.67293235,-73.38745792,"",229,POINT (-73.38745792 -37.67293235),3445600001,34456,false
13407,-36.83169,-73.059212,"",227,POINT (-73.059212 -36.83169),3441900001,34419,false
13414,-36.83169,-73.059212,"",230,POINT (-73.059212 -36.83169),3442700001,34427,false
13442,-37.54734,-73.413612,"",229,POINT (-73.413612 -37.54734),3445800001,34458,false
13443,-37.630383,-73.406217,"",229,POINT (-73.406217 -37.630383),3445900001,34459,false
13444,,,"",229,POINT (0 0),3446000001,34460,false
13446,,,"",229,POINT (0 0),3446200001,34462,false
13447,,,"",229,POINT (0 0),3446400001,34464,false
13448,-38.24803703,-73.48373154,"",232,POINT (-73.48373154 -38.24803703),3446500001,34465,false
13449,-38.34007761,-73.491162849,"",232,POINT (-73.491162849 -38.34007761),3446600001,34466,false
13450,-38.48778686,-73.48486719,"",232,POINT (-73.48486719 -38.48778686),3446700001,34467,false
13451,-38.40799532,-73.49894882,"",232,POINT (-73.49894882 -38.40799532),3446800001,34468,false
13452,-38.31257726,-73.46181546,"",232,POINT (-73.46181546 -38.31257726),3446900001,34469,false
13453,-38.339063,-73.487812,"",232,POINT (-73.487812 -38.339063),3447000001,34470,false
13455,-38.190438,-73.422187,"",232,POINT (-73.422187 -38.190438),3447200001,34472,false
13456,-37.470658,-72.365517,"",199,POINT (-72.365517 -37.470658),3447300001,34473,false
13457,-37.47091,-72.368578,"",199,POINT (-72.368578 -37.47091),3447400001,34474,false
13458,-37.487784,-72.345824,"",199,POINT (-72.345824 -37.487784),3447500001,34475,false
13459,-37.467056,-72.345648,"",199,POINT (-72.345648 -37.467056),3447600001,34476,false
13460,-37.48131588,-72.33272309,"",199,POINT (-72.33272309 -37.48131588),3447800001,34478,false
13461,-37.46445587,-72.37009571,"",199,POINT (-72.37009571 -37.46445587),3447900001,34479,false
13462,-37.46397662,-72.37715084,"",199,POINT (-72.37715084 -37.46397662),3448100001,34481,false
13463,-37.48382824,-72.34003493,"",199,POINT (-72.34003493 -37.48382824),3448200001,34482,false
13464,-37.4698542,-72.344424,"",199,POINT (-72.344424 -37.4698542),3448300001,34483,false
13465,-37.46867761,-72.36459685,"",199,POINT (-72.36459685 -37.46867761),3448400001,34484,false
13466,-37.46668942,-72.57991687,"",199,POINT (-72.57991687 -37.46668942),3448500001,34485,false
13467,-37.46741404,-72.50027706,"",199,POINT (-72.50027706 -37.46741404),3448600001,34486,false
13468,-37.46397045,-72.36477273,"",199,POINT (-72.36477273 -37.46397045),3448700001,34487,false
13469,-37.21821084,-72.35264911,"",199,POINT (-72.35264911 -37.21821084),3448800001,34488,false
13470,-37.53,-72.1779999999999,"",199,POINT (-72.1779999999999 -37.53),3448900001,34489,false
13471,-37.41141479,-72.30853373,"",199,POINT (-72.30853373 -37.41141479),3449000001,34490,false
13472,-37.48467548,-72.21229188,"",199,POINT (-72.21229188 -37.48467548),3449100001,34491,false
13473,-37.460296,-72.381334,"",199,POINT (-72.381334 -37.460296),3449300001,34493,false
13474,-37.49111317,-72.33115638,"",199,POINT (-72.33115638 -37.49111317),3449500001,34495,false
13475,-37.4681,-72.370911,"",199,POINT (-72.370911 -37.4681),3449600001,34496,false
13476,-37.467,-72.3969999999999,"",199,POINT (-72.3969999999999 -37.467),3449700001,34497,false
13477,-37.49,-72.33,"",199,POINT (-72.33 -37.49),3449800001,34498,false
13478,-37.59488,-72.275974,"",199,POINT (-72.275974 -37.59488),3449900001,34499,false
13479,-37.455305,-72.340612,"",199,POINT (-72.340612 -37.455305),3450000001,34500,false
13480,-37.465678,-72.3811115,"",199,POINT (-72.3811115 -37.465678),3450100001,34501,false
13481,-37.499688,-72.404563,"",199,POINT (-72.404563 -37.499688),3450200001,34502,false
13482,-37.530822,-72.222829,"",199,POINT (-72.222829 -37.530822),3450300001,34503,false
13483,-36.83169,-73.059212,"",199,POINT (-73.059212 -36.83169),3450400001,34504,false
13484,,,"",202,POINT (0 0),3450500001,34505,false
13487,-37.1016883,-72.3230145599999,"",192,POINT (-72.3230145599999 -37.1016883),3450800001,34508,false
13488,-37.0341,-72.3958000009999,"",192,POINT (-72.3958000009999 -37.0341),3450900001,34509,false
13489,-37.03605261,-72.39592714,"",192,POINT (-72.39592714 -37.03605261),3451000001,34510,false
13490,-37.08972853,-72.43685533,"",192,POINT (-72.43685533 -37.08972853),3451100001,34511,false
13491,-37.08535629,-72.43106468,"",192,POINT (-72.43106468 -37.08535629),3451200001,34512,false
13492,-37.0812,-72.4386999989999,"",192,POINT (-72.4386999989999 -37.0812),3451400001,34514,false
13493,-37.27095491,-72.70996865,"",200,POINT (-72.70996865 -37.27095491),3451500001,34515,false
13494,-37.27118167,-72.70587576,"",200,POINT (-72.70587576 -37.27118167),3451600001,34516,false
13495,-37.28544703,-72.69705792,"",200,POINT (-72.69705792 -37.28544703),3451700001,34517,false
13496,-37.34957207,-72.53424854,"",200,POINT (-72.53424854 -37.34957207),3451800001,34518,false
13497,-37.28080753,-72.69734935,"",200,POINT (-72.69734935 -37.28080753),3451900001,34519,false
13498,-37.72110009,-72.24257087,"",207,POINT (-72.24257087 -37.72110009),3452000001,34520,false
13499,-37.71838011,-72.23813365,"",207,POINT (-72.23813365 -37.71838011),3452100001,34521,false
13500,-37.73118235,-72.23677721,"",207,POINT (-72.23677721 -37.73118235),3452200001,34522,false
13501,-37.80739233,-72.40293823,"",207,POINT (-72.40293823 -37.80739233),3452300001,34523,false
13502,-37.72973956,-72.23435439,"",207,POINT (-72.23435439 -37.72973956),3452400001,34524,false
13504,-37.720525,-72.253383,"",207,POINT (-72.253383 -37.720525),3452600001,34526,false
13445,-36.83169,-73.059212,"",229,POINT (-73.059212 -36.83169),3446100001,34461,false
13508,-37.5073,-72.6585,"",209,POINT (-72.6585 -37.5073),3453200001,34532,false
13509,-37.5076,-72.6872999999999,"",209,POINT (-72.6872999999999 -37.5076),3453300001,34533,false
13510,-37.5016,-72.6758,"",209,POINT (-72.6758 -37.5016),3453400001,34534,false
13511,,,"",209,POINT (0 0),3453500001,34535,false
13512,-37.5850172,-72.5323847989999,"",208,POINT (-72.5323847989999 -37.5850172),3453600001,34536,false
13513,-37.62547804,-72.5930730009999,"",208,POINT (-72.5930730009999 -37.62547804),3453700001,34537,false
13514,,,"",208,POINT (0 0),3453800001,34538,false
13515,-37.68444746,-72.0063162,"",206,POINT (-72.0063162 -37.68444746),3453900001,34539,false
13516,-37.405,-71.9798,"",203,POINT (-71.9798 -37.405),3454000001,34540,false
13517,-37.46955142,-71.98118143,"",203,POINT (-71.98118143 -37.46955142),3454100001,34541,false
13518,-37.45384759,-71.9798946499999,"",203,POINT (-71.9798946499999 -37.45384759),3454200001,34542,false
13519,-37.265847,-72.72667,"",210,POINT (-72.72667 -37.265847),3454300001,34543,false
13520,-37.66876,-72.026513,"",204,POINT (-72.026513 -37.66876),3454500001,34545,false
13521,-37.6657515,-72.0281864,"",204,POINT (-72.0281864 -37.6657515),3454600001,34546,false
13522,-37.57560337,-72.076079839,"",204,POINT (-72.076079839 -37.57560337),3454700001,34547,false
13523,-37.66968235,-72.021433851,"",204,POINT (-72.021433851 -37.66968235),3454800001,34548,false
13524,-37.6622564,-71.86500579,"",204,POINT (-71.86500579 -37.6622564),3454900001,34549,false
13525,-37.6632916,-72.02239483,"",204,POINT (-72.02239483 -37.6632916),3455000001,34550,false
13526,-37.64359914,-72.17113702,"",204,POINT (-72.17113702 -37.64359914),3455100001,34551,false
13527,-37.28563847,-71.95126343,"",201,POINT (-71.95126343 -37.28563847),3455200001,34552,false
13528,-37.29097129,-71.94711699,"",201,POINT (-71.94711699 -37.29097129),3455300001,34553,false
13529,-37.29427003,-71.95575335,"",201,POINT (-71.95575335 -37.29427003),3455400001,34554,false
13530,-37.30043353,-71.95292483,"",201,POINT (-71.95292483 -37.30043353),3455500001,34555,false
13531,-37.28948437,-71.9533828099999,"",201,POINT (-71.9533828099999 -37.28948437),3455600001,34556,false
13532,-37.27417563,-71.9558335,"",201,POINT (-71.9558335 -37.27417563),3455700001,34557,false
13533,-37.27944,-71.826536,"",201,POINT (-71.826536 -37.27944),3455900001,34559,false
13534,-37.09646286,-72.55561497,"",211,POINT (-72.55561497 -37.09646286),3456000001,34560,false
13535,-37.14141224,-72.5374139209999,"",211,POINT (-72.5374139209999 -37.14141224),3456200001,34562,false
13536,-37.14738864,-72.54478149,"",211,POINT (-72.54478149 -37.14738864),3456300001,34563,false
13537,-37.83306458,-71.57373935,"",205,POINT (-71.57373935 -37.83306458),3456400001,34564,false
13538,-37.87528755,-71.64415671,"",205,POINT (-71.64415671 -37.87528755),3456500001,34565,false
13539,-37.87831911,-71.63876299,"",205,POINT (-71.63876299 -37.87831911),3456600001,34566,false
13540,-37.731817,-71.221345,"",205,POINT (-71.221345 -37.731817),3456700001,34567,false
13541,,,"",205,POINT (0 0),3456800001,34568,false
13544,-38.01007,-71.306723,"",205,POINT (-71.306723 -38.01007),3457100001,34571,false
13547,,,"",205,POINT (0 0),3457400001,34574,false
13548,,,"",205,POINT (0 0),3457600001,34576,false
13557,-36.612417,-72.085101,"",175,POINT (-72.085101 -36.612417),3458500001,34585,false
13558,-36.622021,-72.113546,"",175,POINT (-72.113546 -36.622021),3458600001,34586,false
13559,-36.62941774,-72.09234377,"",175,POINT (-72.09234377 -36.62941774),3458700001,34587,false
13560,-36.63032659,-72.09883745,"",175,POINT (-72.09883745 -36.63032659),3458800001,34588,false
13561,-36.59705278,-72.08339406,"",175,POINT (-72.08339406 -36.59705278),3459000001,34590,false
13562,-36.60925138,-72.14054433,"",175,POINT (-72.14054433 -36.60925138),3459100001,34591,false
13563,-36.62570311,-72.0930553,"",175,POINT (-72.0930553 -36.62570311),3459300001,34593,false
13564,-36.59509152,-72.09348151,"",175,POINT (-72.09348151 -36.59509152),3459400001,34594,false
13565,-36.624994,-72.116143,"",175,POINT (-72.116143 -36.624994),3459500001,34595,false
13566,-36.61800538,-72.08129891,"",175,POINT (-72.08129891 -36.61800538),3459600001,34596,false
13567,-36.63918049,-71.99196315,"",175,POINT (-71.99196315 -36.63918049),3459700001,34597,false
13506,-37.683224,-72.374718,"",207,POINT (-72.374718 -37.683224),3452900001,34529,false
13505,-36.83169,-73.059212,"",207,POINT (-73.059212 -36.83169),3452800001,34528,false
13568,-36.543833,-71.881972,"",175,POINT (-71.881972 -36.543833),3459800001,34598,false
13569,-36.61870187,-72.07921654,"",175,POINT (-72.07921654 -36.61870187),3459900001,34599,false
13570,-36.61627635,-72.07643046,"",175,POINT (-72.07643046 -36.61627635),3460000001,34600,false
13571,-36.56073359,-72.09644489,"",175,POINT (-72.09644489 -36.56073359),3460100001,34601,false
13572,-36.62783883,-72.07783877,"",175,POINT (-72.07783877 -36.62783883),3460200001,34602,false
13573,-36.55534416,-72.04304869,"",175,POINT (-72.04304869 -36.55534416),3460300001,34603,false
13574,-36.61745233,-72.27090546,"",175,POINT (-72.27090546 -36.61745233),3460400001,34604,false
13575,-36.61539497,-72.08311181,"",175,POINT (-72.08311181 -36.61539497),3460500001,34605,false
13576,-36.62451759,-72.10233673,"",175,POINT (-72.10233673 -36.62451759),3460600001,34606,false
13577,-36.59447361,-72.115539569,"",175,POINT (-72.115539569 -36.59447361),3460700001,34607,false
13578,-36.61693034,-72.12000295,"",175,POINT (-72.12000295 -36.61693034),3460900001,34609,false
13579,-36.61876789,-72.07557555,"",175,POINT (-72.07557555 -36.61876789),3461000001,34610,false
13580,-36.61155383,-72.11995441,"",175,POINT (-72.11995441 -36.61155383),3461200001,34612,false
13583,-36.610216,-72.069421,"",175,POINT (-72.069421 -36.610216),3461500001,34615,false
13584,-36.612447,-72.072225,"",175,POINT (-72.072225 -36.612447),3461600001,34616,false
13585,-36.621233,-72.067868,"",175,POINT (-72.067868 -36.621233),3461700001,34617,false
13586,-36.550664,-72.003047,"",175,POINT (-72.003047 -36.550664),3461800001,34618,false
13587,,,"",175,POINT (0 0),3461900001,34619,false
13588,-36.7464104,-72.2945149,"",187,POINT (-72.2945149 -36.7464104),3462000001,34620,false
13589,-36.73677956,-72.30404035,"",187,POINT (-72.30404035 -36.73677956),3462100001,34621,false
13590,-36.816208,-72.323428,"",187,POINT (-72.323428 -36.816208),3462200001,34622,false
13591,-36.788188,-72.211313,"",187,POINT (-72.211313 -36.788188),3462300001,34623,false
13592,-36.82803644,-72.33407915,"",187,POINT (-72.33407915 -36.82803644),3462400001,34624,false
13593,-36.74089214,-72.30144084,"",187,POINT (-72.30144084 -36.74089214),3462600001,34626,false
13594,-36.73425283,-72.31110091,"",187,POINT (-72.31110091 -36.73425283),3462700001,34627,false
13596,-36.12923757,-72.78602885,"",196,POINT (-72.78602885 -36.12923757),3462900001,34629,false
13598,-36.57892916,-72.76202983,"",194,POINT (-72.76202983 -36.57892916),3463100001,34631,false
13599,-36.39741639,-72.84448269,"",194,POINT (-72.84448269 -36.39741639),3463200001,34632,false
13600,,,"",194,POINT (0 0),3463300001,34633,false
13601,-36.62825969,-71.83181288,"",181,POINT (-71.83181288 -36.62825969),3463400001,34634,false
13602,-36.54447229,-71.78111405,"",181,POINT (-71.78111405 -36.54447229),3463500001,34635,false
13603,-36.61048026,-71.78461786,"",181,POINT (-71.78461786 -36.61048026),3463600001,34636,false
13604,-36.64502923,-71.81004035,"",181,POINT (-71.81004035 -36.64502923),3463700001,34637,false
13605,-36.62534738,-72.13284031,"",176,POINT (-72.13284031 -36.62534738),3463800001,34638,false
13606,-36.63092811,-72.13743014,"",176,POINT (-72.13743014 -36.63092811),3464000001,34640,false
13607,-36.630733,-72.109936,"",176,POINT (-72.109936 -36.630733),3464100001,34641,false
13608,-36.629748,-72.106906,"",176,POINT (-72.106906 -36.629748),3464300001,34643,false
13609,-36.67034753,-72.27812634,"",176,POINT (-72.27812634 -36.67034753),3464400001,34644,false
13610,-36.64030082,-72.13148265,"",176,POINT (-72.13148265 -36.64030082),3464500001,34645,false
13611,-36.62978238,-72.10482878,"",176,POINT (-72.10482878 -36.62978238),3464600001,34646,false
13612,-36.63068228,-72.1248283,"",176,POINT (-72.1248283 -36.63068228),3464700001,34647,false
13614,-36.90094878,-72.00455006,"",184,POINT (-72.00455006 -36.90094878),3464900001,34649,false
13615,-36.8968035,-72.02522248,"",184,POINT (-72.02522248 -36.8968035),3465000001,34650,false
13616,-36.89735447,-72.02960822,"",184,POINT (-72.02960822 -36.89735447),3465100001,34651,false
13617,-36.90208727,-72.00458282,"",184,POINT (-72.00458282 -36.90208727),3465200001,34652,false
13618,-36.916233,-71.80316,"",184,POINT (-71.80316 -36.916233),3465300001,34653,false
13619,-36.899809,-72.034323,"",184,POINT (-72.034323 -36.899809),3465400001,34654,false
13620,-36.953056,-71.785889,"",184,POINT (-71.785889 -36.953056),3465500001,34655,false
13621,,,"",184,POINT (0 0),3465700001,34657,false
13622,,,"",184,POINT (0 0),3465800001,34658,false
13623,-36.39474962,-72.39780712,"",198,POINT (-72.39780712 -36.39474962),3465900001,34659,false
13625,,,"",198,POINT (0 0),3466100001,34661,false
13628,,,"",198,POINT (0 0),3466400001,34664,false
13595,-36.83169,-73.059212,"",187,POINT (-73.059212 -36.83169),3462800001,34628,false
13581,-36.6224357,-72.0839745,Calle Andes 802,175,POINT (-72.0839745 -36.6224357),3461300001,34613,false
13582,-36.6213752,-72.1013373,Los Nogales  388,175,POINT (-72.1013373 -36.6213752),3461400001,34614,false
13630,-36.283611,-71.813848,"",179,POINT (-71.813848 -36.283611),3466600001,34666,false
13631,-36.366981,-71.771918,"",179,POINT (-71.771918 -36.366981),3466700001,34667,false
13632,-36.293531,-71.900742,"",179,POINT (-71.900742 -36.293531),3466800001,34668,false
13633,-36.399112,-71.739328,"",179,POINT (-71.739328 -36.399112),3466900001,34669,false
13634,-36.335497,-71.812911,"",179,POINT (-71.812911 -36.335497),3467000001,34670,false
13635,-36.93747017,-72.35010435,"",186,POINT (-72.35010435 -36.93747017),3467100001,34671,false
13636,-36.97833051,-72.09444627,"",186,POINT (-72.09444627 -36.97833051),3467200001,34672,false
13637,,,"",186,POINT (0 0),3467400001,34674,false
13640,,,"",186,POINT (0 0),3467700001,34677,false
13641,,,"",186,POINT (0 0),3467800001,34678,false
13642,-36.81570729,-71.7228984,"",182,POINT (-71.7228984 -36.81570729),3467900001,34679,false
13643,-36.7009775,-71.9003988,"",182,POINT (-71.9003988 -36.7009775),3468000001,34680,false
13644,-36.53247083,-72.4266455599999,"",193,POINT (-72.4266455599999 -36.53247083),3468100001,34681,false
13645,-36.53203871,-72.42827849,"",193,POINT (-72.42827849 -36.53203871),3468200001,34682,false
13646,-36.74508809,-72.47720511,"",188,POINT (-72.47720511 -36.74508809),3468300001,34683,false
13647,-36.74582579,-72.46730899,"",188,POINT (-72.46730899 -36.74582579),3468400001,34684,false
13648,-36.73675152,-72.467919588,"",188,POINT (-72.467919588 -36.73675152),3468500001,34685,false
13649,-36.77253339,-72.43693992,"",188,POINT (-72.43693992 -36.77253339),3468600001,34686,false
13651,-36.28163869,-72.54965443,"",197,POINT (-72.54965443 -36.28163869),3468900001,34689,false
13652,-36.275472,-72.54197,"",197,POINT (-72.54197 -36.275472),3469100001,34691,false
13653,-36.61148103,-72.5468624,"",189,POINT (-72.5468624 -36.61148103),3469200001,34692,false
13654,-36.60548749,-72.53939788,"",189,POINT (-72.53939788 -36.60548749),3469300001,34693,false
13655,-36.656906,-72.456135,"",189,POINT (-72.456135 -36.656906),3469400001,34694,false
13656,-36.570796,-72.602432,"",189,POINT (-72.602432 -36.570796),3469500001,34695,false
13657,-36.41733859,-71.9741867,"",178,POINT (-71.9741867 -36.41733859),3469600001,34696,false
13658,-36.4163216,-71.97031075,"",178,POINT (-71.97031075 -36.4163216),3469700001,34697,false
13660,-36.43335196,-71.96002619,"",178,POINT (-71.96002619 -36.43335196),3469900001,34699,false
13661,-36.47802603,-72.01388039,"",178,POINT (-72.01388039 -36.47802603),3470000001,34700,false
13662,-36.41,-71.97,"",178,POINT (-71.97 -36.41),3470100001,34701,false
13663,-36.41672548,-71.95580341,"",178,POINT (-71.95580341 -36.41672548),3470200001,34702,false
13664,-36.479417,-71.752806,"",178,POINT (-71.752806 -36.479417),3470300001,34703,false
13665,-36.42474792,-71.95594136,"",178,POINT (-71.95594136 -36.42474792),3470400001,34704,false
13667,-36.419086,-71.965539,"",178,POINT (-71.965539 -36.419086),3470700001,34707,false
13668,-36.428528,-71.979325,"",178,POINT (-71.979325 -36.428528),3470800001,34708,false
13669,-36.55373033,-71.55119381,"",180,POINT (-71.55119381 -36.55373033),3470900001,34709,false
13670,-36.408114,-71.617682,"",180,POINT (-71.617682 -36.408114),3471000001,34710,false
13671,-36.80179566,-72.02981789,"",183,POINT (-72.02981789 -36.80179566),3471100001,34711,false
13672,-36.80540811,-72.01600129,"",183,POINT (-72.01600129 -36.80540811),3471200001,34712,false
13673,-36.84079632,-72.10015395,"",183,POINT (-72.10015395 -36.84079632),3471300001,34713,false
13675,-36.54200063,-72.0855609399999,"",177,POINT (-72.0855609399999 -36.54200063),3471500001,34715,false
13676,-36.50442816,-72.21749151,"",177,POINT (-72.21749151 -36.50442816),3471600001,34716,false
13677,,,"",177,POINT (0 0),3471700001,34717,false
13679,,,"",177,POINT (0 0),3471900001,34719,false
13680,-36.43064864,-72.6710247199999,"",195,POINT (-72.6710247199999 -36.43064864),3472000001,34720,false
13681,-36.43038,-72.670642,"",195,POINT (-72.670642 -36.43038),3472100001,34721,false
13682,-37.14072798,-72.0111400279999,"",185,POINT (-72.0111400279999 -37.14072798),3472200001,34722,false
13683,-37.078257,-72.189008,"",185,POINT (-72.189008 -37.078257),3472400001,34724,false
13684,-37.11586589,-72.0110721,"",185,POINT (-72.0110721 -37.11586589),3472500001,34725,false
13685,-37.12653698,-72.01258775,"",185,POINT (-72.01258775 -37.12653698),3472600001,34726,false
13686,-37.125498,-72.009093,"",185,POINT (-72.009093 -37.125498),3472700001,34727,false
13687,-38.73532,-72.570839,"",248,POINT (-72.570839 -38.73532),3472800001,34728,false
13688,-38.7462741,-72.60474045,"",248,POINT (-72.60474045 -38.7462741),3472900001,34729,false
13689,-38.725106,-72.558443,"",248,POINT (-72.558443 -38.725106),3473100001,34731,false
13690,-38.71398528,-72.62253419,"",248,POINT (-72.62253419 -38.71398528),3473200001,34732,false
13691,-38.755173,-72.622203,"",248,POINT (-72.622203 -38.755173),3473300001,34733,false
13692,-38.72263084,-72.60995633,"",248,POINT (-72.60995633 -38.72263084),3473400001,34734,false
13666,-36.339822,-72.255386,"",178,POINT (-72.255386 -36.339822),3470500001,34705,false
13678,-36.83169,-73.059212,"",177,POINT (-73.059212 -36.83169),3471800001,34718,false
13693,-38.730826,-72.560995,"",248,POINT (-72.560995 -38.730826),3473500001,34735,false
13694,-38.730839,-72.572927,"",248,POINT (-72.572927 -38.730839),3473600001,34736,false
13695,-38.75970362,-72.62166137,"",248,POINT (-72.62166137 -38.75970362),3473800001,34738,false
13696,-38.722545,-72.574453,"",248,POINT (-72.574453 -38.722545),3473900001,34739,false
13697,-38.73574209,-72.61909193,"",248,POINT (-72.61909193 -38.73574209),3474100001,34741,false
13698,-38.65673496,-72.71061773,"",248,POINT (-72.71061773 -38.65673496),3474200001,34742,false
13699,-38.72163289,-72.62202909,"",248,POINT (-72.62202909 -38.72163289),3474300001,34743,false
13700,-38.718625,-72.5559949999999,"",248,POINT (-72.5559949999999 -38.718625),3474400001,34744,false
13701,-38.765409,-72.7662359999999,"",248,POINT (-72.7662359999999 -38.765409),3474500001,34745,false
13702,-38.71236123,-72.65216668,"",248,POINT (-72.65216668 -38.71236123),3474600001,34746,false
13703,-38.76807829,-72.7606829,"",248,POINT (-72.7606829 -38.76807829),3474700001,34747,false
13704,-38.71013448,-72.66397826,"",248,POINT (-72.66397826 -38.71013448),3474800001,34748,false
13705,-38.73157796,-72.58984548,"",248,POINT (-72.58984548 -38.73157796),3474900001,34749,false
13706,-38.71956414,-72.60853788,"",248,POINT (-72.60853788 -38.71956414),3475000001,34750,false
13707,-38.719733,-72.610115,"",248,POINT (-72.610115 -38.719733),3475100001,34751,false
13708,-38.76455735,-72.7663127599999,"",248,POINT (-72.7663127599999 -38.76455735),3475200001,34752,false
13709,-38.73180539,-72.5887031,"",248,POINT (-72.5887031 -38.73180539),3475300001,34753,false
13710,-38.71212273,-72.65925543,"",248,POINT (-72.65925543 -38.71212273),3475500001,34755,false
13711,-38.75863459,-72.63453989,"",248,POINT (-72.63453989 -38.75863459),3475600001,34756,false
13712,-38.714648,-72.616767,"",248,POINT (-72.616767 -38.714648),3475700001,34757,false
13713,-38.71965253,-72.6084096399999,"",248,POINT (-72.6084096399999 -38.71965253),3475800001,34758,false
13714,-38.71245334,-72.65007586,"",248,POINT (-72.65007586 -38.71245334),3475900001,34759,false
13715,-38.757939,-72.743447,"",248,POINT (-72.743447 -38.757939),3476000001,34760,false
13717,-38.685386,-72.680515,"",248,POINT (-72.680515 -38.685386),3476200001,34762,false
13718,-38.72827458,-72.60328738,"",248,POINT (-72.60328738 -38.72827458),3476300001,34763,false
13719,-38.75627897,-72.64146255,"",248,POINT (-72.64146255 -38.75627897),3476400001,34764,false
13720,-38.71918167,-72.6140608699999,"",248,POINT (-72.6140608699999 -38.71918167),3476500001,34765,false
13721,-38.74543172,-72.5995112,"",248,POINT (-72.5995112 -38.74543172),3476600001,34766,false
13722,-38.734239,-72.568139,"",248,POINT (-72.568139 -38.734239),3476700001,34767,false
13723,-38.772957,-72.766735,"",248,POINT (-72.766735 -38.772957),3476900001,34769,false
13724,-38.7372502,-72.6029938,"",248,POINT (-72.6029938 -38.7372502),3477000001,34770,false
13725,-38.766519,-72.7574079999999,"",248,POINT (-72.7574079999999 -38.766519),3477200001,34772,false
13726,-38.730408,-72.575544,"",248,POINT (-72.575544 -38.730408),3477300001,34773,false
13727,-38.758445,-72.740691,"",248,POINT (-72.740691 -38.758445),3477400001,34774,false
13728,-38.772741,-72.765473,"",248,POINT (-72.765473 -38.772741),3477500001,34775,false
13729,-38.698689,-72.644187,"",248,POINT (-72.644187 -38.698689),3477600001,34776,false
13730,-38.553985,-73.48549,"",267,POINT (-73.48549 -38.553985),3477700001,34777,false
13731,-38.71121342,-73.1576140349999,"",267,POINT (-73.1576140349999 -38.71121342),3477800001,34778,false
13732,-38.71231514,-73.16408995,"",267,POINT (-73.16408995 -38.71231514),3477900001,34779,false
13733,-38.71266505,-73.14820347,"",267,POINT (-73.14820347 -38.71266505),3478000001,34780,false
13734,-38.71251493,-73.16956422,"",267,POINT (-73.16956422 -38.71251493),3478100001,34781,false
13735,-38.70806663,-73.144890719,"",267,POINT (-73.144890719 -38.70806663),3478200001,34782,false
13736,-38.813733,-73.1353,"",267,POINT (-73.1353 -38.813733),3478300001,34783,false
